30280,4,2515.7313,1387.6543,1888.1525,1136.85525,1277.20745,6669.59275,122.0604
30280,3,2502.60315,1375.357,1872.70915,1116.8222,1257.89835,6568.34545,122.06135
30280,2,2518.2887,1343.5456,1886.2006,1105.3148,1263.02405,6480.7848,118.1689
30280,1,2532.72425,1257.87485,1898.57675,1075.86825,1265.11885,6446.05795,118.07175
30280,0,2548.9183,1193.5718,1910.31735,1053.49855,1262.1065,6422.03385,118.0286
30279,4,2313.6611,2029.5893,1730.60165,1344.55605,1220.8962,6892.3897,130.30325
30279,3,2325.29965,1896.2251,1734.65115,1283.45015,1205.82915,6753.6603,130.39795
30279,2,2348.1785,1827.35665,1765.81215,1258.28235,1207.5323,6650.3086,130.4124
30279,1,2380.9853,1728.5125,1790.17655,1226.477,1206.72485,6626.50185,125.92785
30279,0,2413.2153,1642.81885,1813.73925,1196.3575,1212.1091,6608.38775,119.7754
30278,4,2371.86855,1899.9871,1773.36335,1296.06345,1215.41115,6772.90605,129.32585
30278,3,2437.9206,1698.76875,1832.78945,1227.2181,1239.0449,6694.5901,129.10635
30278,2,2496.01765,1541.87315,1880.60705,1176.1013,1263.59425,6646.28645,125.2453
30278,1,2519.25675,1416.4845,1899.63705,1130.46145,1277.12945,6597.18065,124.65755
30278,0,2516.44895,1314.8141,1884.83145,1085.6603,1260.1629,6540.6403,124.24155
30274,4,2341.4429,1917.54035,1729.95275,1374.043,1197.28615,6718.17315,128.40825
30274,3,2353.62355,1822.4849,1735.031,1362.28475,1196.29075,6669.0795,125.04255
30274,2,2359.8242,1815.5388,1736.68185,1363.02185,1195.3444,6640.7393,125.3005
30274,1,2357.55685,1815.7429,1737.50125,1348.6094,1197.347,6638.63555,125.1025
30274,0,2340.96455,1798.9398,1721.3955,1324.56995,1178.6502,6613.7265,125.16085
30262,4,2349.50675,1817.09795,1741.74165,1387.7983,1185.4964,6621.98535,127.345
30262,3,2355.6243,1776.2223,1748.3684,1354.47925,1187.59805,6608.28975,124.2692
30262,2,2363.2224,1756.98335,1745.10285,1331.2417,1188.1176,6601.88705,124.2043
30262,1,2369.2227,1735.0857,1750.8412,1321.86305,1187.5846,6594.0185,124.2207
30262,0,2379.56885,1713.3618,1758.62785,1312.2839,1193.72495,6508.99315,124.10685
30258,4,2367.8406,1769.6038,1761.1443,1389.05065,1200.32725,6654.61405,129.59745
