30237,4,2438.8419,639.6344,1533.4882,1726.9799,1197.7704,4266.5671,85.7222
30237,3,2414.17615,638.8272,1516.45775,1623.754,1204.66765,4216.89365,82.42645
30237,2,2393.1691,639.7987,1505.7602,1540.51475,1203.0271,4177.42595,82.12615
30237,1,2387.67155,643.1016,1506.7498,1499.08095,1209.29945,4165.93055,82.0465
30237,0,2386.72585,645.89635,1509.3592,1443.4962,1218.1404,4050.0313,81.56685
30232,4,2307.44135,638.43035,1876.4552,1683.0152,1161.9045,4286.32975,86.0876
30232,3,2294.08085,638.8957,1824.97235,1590.4146,1167.63175,4238.3619,82.89895
30232,2,2283.4562,635.86645,1784.2562,1512.40345,1167.03005,4160.94975,82.7542
30232,1,2283.69725,636.413,1774.49515,1489.91925,1168.81505,4148.9717,82.6037
30232,0,2289.496,640.3442,1762.9194,1450.07225,1175.37035,4001.42275,82.3521
30225,4,2348.2842,645.06325,1527.46585,1554.9293,1211.3934,4094.0383,77.00555
30225,3,2351.41965,645.985,1525.2691,1512.4437,1216.19385,4084.43865,76.7914
30225,2,2349.67745,643.7063,1525.27265,1481.41915,1215.30075,4046.37405,77.07195
30225,1,2324.5628,644.11335,1507.0651,1382.63195,1212.77755,4003.4311,76.6692
30225,0,2329.58875,646.1139,1510.51575,1319.1933,1216.96935,3980.96735,76.5111
30223,4,2334.72795,652.5644,1571.1016,1684.80705,1209.5991,4373.044,81.9397
30223,3,2331.82615,656.6301,1575.46595,1648.1925,1214.21485,4335.53505,79.82515
30223,2,2330.1598,656.7965,1568.6773,1616.1413,1220.98415,4318.3387,71.27575
30223,1,2334.1054,658.80585,1571.3145,1587.8388,1220.5939,4287.89445,71.21535
30223,0,2332.88575,659.71415,1567.983,1534.77295,1228.2506,4140.48275,71.1645
30219,4,2428.4757,633.36175,1622.3406,1731.10055,1178.9679,4245.9994,81.7951
30219,3,2422.06765,637.14295,1615.50215,1668.95405,1184.8957,4227.93435,81.57495
30219,2,2413.2099,640.6318,1609.85325,1605.08395,1193.5273,4206.39445,81.29445
30219,1,2408.04955,642.51995,1604.0813,1557.8583,1197.599,4190.4654,81.2912
30219,0,2403.4658,645.8416,1597.9209,1497.0384,1209.49645,4059.3033,81.0197
30216,4,2365.8126,643.40625,1527.2445,1566.8814,1207.04825,4024.84,81.99585
30216,3,2355.9664,644.10165,1524.9495,1540.53395,1210.7425,4019.67355,82.0558
30216,2,2345.34485,644.20525,1522.67075,1518.23035,1212.29005,4015.90345,77.14135
30216,1,2340.3691,646.35375,1518.62945,1360.455,1223.0667,3994.69955,76.99675
30216,0,2330.41185,646.0384,1508.5749,1316.02215,1221.0385,3973.27285,76.6261
