30265,4,2683.65415,2224.3752,1792.6844,1489.38735,1436.05025,6524.12435,62.20385
30265,3,2520.62265,2220.30405,1744.7082,1478.26675,1439.90405,6370.6497,56.91455
30265,2,2422.0386,2205.09085,1697.13995,1468.4054,1428.7434,6304.4122,56.45275
30265,1,2405.7725,2202.7668,1696.3297,1469.2849,1430.05645,6238.23425,54.1013
30265,0,2392.0263,2202.21555,1690.956,1468.6594,1426.7538,6209.42905,54.01335
30260,4,2502.52445,2204.0576,1625.87635,1469.20685,1421.3312,6075.75975,51.06055
30260,3,2473.54245,2204.11105,1622.5485,1470.2604,1421.15865,6072.7555,50.9701
30260,2,2452.0388,2202.91695,1617.2141,1469.7732,1421.84145,6064.8218,50.977
30260,1,2296.294,2202.00095,1614.73675,1469.33005,1417.98195,6054.701,50.97415
30260,0,2292.60745,2205.013,1618.71565,1471.29995,1419.1915,5998.5812,51.0259
30259,4,2472.5126,2204.30155,1629.4523,1464.88275,1421.1541,6146.86455,53.3429
30259,3,2436.88725,2202.6339,1621.0542,1466.22945,1421.56745,6139.9684,53.2982
30259,2,2406.90765,2200.4477,1619.0045,1466.05865,1420.2975,6125.83335,51.06375
30259,1,2299.5625,2202.20985,1610.585,1465.32525,1422.08195,6058.584,50.87115
30259,0,2293.14495,2207.72715,1616.16965,1471.1083,1424.2473,6001.5912,51.0482
30253,4,2668.4817,2231.04995,1789.4809,1487.91065,1442.76745,6326.1185,57.0505
30253,3,2609.21605,2229.1748,1769.34895,1485.71975,1437.8437,6241.85855,54.74605
30253,2,2587.3249,2231.81865,1763.0527,1487.8746,1440.37325,6173.54175,54.7337
30253,1,2514.04015,2220.66035,1735.4804,1480.7256,1437.06235,6134.07575,54.68835
30253,0,2463.3429,2214.5798,1717.75625,1476.319,1432.44115,6101.6092,54.4003
30247,4,2459.6988,2207.30245,1667.5159,1469.8879,1422.8696,6092.1897,51.0705
30247,3,2442.0258,2206.5789,1644.4613,1470.00885,1422.9472,6087.0556,51.11245
30247,2,2426.1572,2208.78085,1629.73865,1470.78675,1423.07915,6054.01295,51.0446
30247,1,2350.17055,2197.17095,1602.1373,1464.32195,1416.0503,5972.8786,50.93975
30247,0,2259.4628,2196.91415,1599.9529,1465.09955,1413.20765,5964.54175,50.9652
30246,4,2742.7971,2225.36045,1804.4424,1482.8091,1435.7901,6316.16195,55.9287
30246,3,2665.39965,2220.2446,1780.5081,1478.94915,1431.88235,6267.55395,53.93605
30246,2,2614.7315,2219.14815,1768.88345,1477.06,1432.20645,6252.9275,53.82305
30246,1,2567.93625,2216.49945,1749.8565,1476.7473,1431.2619,6207.4681,53.73135
30246,0,2455.6469,2213.7736,1744.606,1477.8049,1431.88795,6188.90055,53.60255
30242,4,2692.23935,2215.5179,1780.86395,1472.60435,1431.22885,6481.5387,56.37645
30242,3,2556.9587,2210.11495,1733.61755,1468.697,1427.5184,6395.63295,54.11225
30242,2,2447.80995,2198.49575,1694.96985,1459.48685,1423.57925,6332.76055,53.79985
30242,1,2422.09635,2198.9344,1686.5902,1462.60375,1423.61135,6287.91335,53.7309
30242,0,2383.22555,2200.0405,1682.7165,1466.14535,1423.98025,6205.8248,53.25625
30236,4,2724.3576,2208.73655,1754.038,1471.2375,1421.7856,6248.4706,56.67925
30236,3,2682.6542,2207.3403,1744.66275,1472.05495,1418.0862,6201.6312,54.6966
30236,2,2656.7191,2201.86195,1732.1522,1470.47775,1410.7954,6156.8655,54.7184
30236,1,2631.8836,2199.6501,1729.57375,1469.4578,1410.5474,6150.5126,54.618
30236,0,2588.09995,2204.34325,1724.37965,1475.17075,1414.23,6069.48435,54.30065
30235,4,2447.69015,2206.98385,1649.7051,1469.3277,1423.28165,6077.40115,53.6707
30235,3,2416.58095,2207.61345,1647.1015,1470.74065,1424.13335,6074.9699,53.90185
30235,2,2387.8711,2202.9352,1639.7717,1469.9444,1422.0707,6058.98425,51.3579
30235,1,2287.3662,2203.602,1622.5699,1468.0071,1420.23555,5990.90895,51.14995
30235,0,2278.4035,2201.75225,1610.28825,1467.9684,1416.1126,5982.25905,51.0706
30230,4,2742.32305,2220.55725,1800.7126,1479.33795,1430.06085,6228.5966,56.41595
30230,3,2652.11135,2213.86885,1769.92435,1474.44395,1424.42365,6188.17185,54.1311
30230,2,2596.0142,2210.58395,1744.0127,1471.0253,1421.33165,6132.4052,54.0875
30230,1,2551.8324,2206.12435,1731.69165,1468.6281,1420.03625,6077.5315,54.03175
30230,0,2511.92665,2199.0417,1714.6635,1464.324,1415.96405,6046.00485,53.79425
