30283,4,2637.25325,886.25265,2455.8025,1686.1726,1243.70535,7063.1413,185.9164
30283,3,2714.82025,825.4077,2278.7338,1768.94505,1246.291,6944.42865,173.4368
30283,2,2730.12045,804.47525,2208.263,1780.3227,1252.35785,6912.41165,172.49445
30283,1,2746.524,786.9366,2152.6401,1784.46715,1259.6072,6895.2602,172.19725
30283,0,2768.45565,769.58305,2104.8115,1796.0861,1253.9942,6805.3873,172.0166
30277,4,2653.3041,909.0468,2358.5679,1681.8922,1224.9697,7159.61595,170.35065
30277,3,2698.0851,879.9046,2287.04295,1714.59185,1227.86275,7043.72245,170.57625
30277,2,2728.534,846.564,2211.5457,1742.8432,1224.19045,6948.7578,166.3442
30277,1,2745.8724,823.7069,2133.4635,1760.56685,1227.47435,6922.93805,166.0944
30277,0,2761.981,801.4273,2065.9191,1773.39395,1234.6741,6902.68885,165.3977
30273,4,2775.9115,787.0601,2030.97055,1789.67785,1265.75555,6826.19995,154.6229
30273,3,2780.83485,779.7882,2011.91805,1798.46275,1265.80315,6812.13285,154.4051
30273,2,2796.28385,769.89085,1997.364,1806.07425,1261.2077,6749.65705,154.72395
30273,1,2807.21375,747.9244,1924.122,1817.20495,1261.15265,6728.80645,154.70695
30273,0,2815.25855,732.75005,1875.4375,1828.77305,1257.3484,6685.0466,154.5939
30263,4,2765.71355,734.3724,2030.01995,1785.43095,1252.80975,6896.6275,154.50735
30263,3,2783.10335,730.5539,2014.3245,1799.89705,1255.1467,6798.97445,154.5733
30263,2,2809.76755,718.6102,1994.86185,1816.5274,1255.3009,6686.96365,154.9951
30263,1,2812.23095,713.1275,1957.5523,1824.66005,1254.7351,6679.44305,154.9547
30263,0,2820.06375,709.5313,1932.0237,1826.1735,1255.6376,6674.5405,154.84975
30256,4,2674.52015,879.8384,2357.429,1726.2009,1236.6974,7091.8119,163.1625
30256,3,2709.055,840.94165,2241.8844,1742.89615,1239.90065,7006.4341,160.79325
30256,2,2724.37585,811.11345,2150.23285,1742.18755,1244.3546,6949.5147,160.6658
30256,1,2739.3205,797.8092,2113.30285,1752.9624,1254.35515,6900.4212,160.48245
30256,0,2770.61255,769.6882,2024.10905,1783.1889,1260.4244,6825.8309,160.2218
30250,4,2726.52705,830.7884,2271.6742,1800.3568,1260.60575,7046.26395,166.848
30250,3,2739.1715,828.8908,2188.91015,1797.7854,1263.72275,6997.92125,163.32555
30250,2,2745.5856,818.4699,2090.26035,1794.7456,1263.08415,6966.65815,163.30965
30250,1,2755.8051,808.07665,2062.0935,1799.92745,1262.9735,6916.9791,163.20345
30250,0,2781.91905,781.125,1996.9194,1800.72,1277.62265,6838.17605,162.50315
30245,4,2721.59525,841.3144,2305.41755,1803.04685,1263.40185,7062.68865,167.817
30245,3,2749.8539,820.9291,2241.63625,1810.9371,1271.16675,6946.2359,164.24525
30245,2,2770.9203,803.48165,2211.60015,1823.5904,1262.82605,6825.7998,164.3834
30245,1,2778.4664,792.3477,2178.91695,1821.93325,1263.20505,6813.6614,164.2562
30245,0,2798.54595,770.49195,2106.5717,1817.7726,1273.8203,6727.70165,163.65255
30243,4,2777.6173,776.74465,2044.7566,1788.7423,1250.078,6798.37525,161.0728
30243,3,2783.2098,771.7389,2020.52125,1794.0399,1253.4211,6786.20365,161.09535
30243,2,2793.0337,764.20965,2001.16015,1807.02085,1252.474,6773.3728,161.03395
30243,1,2796.778,759.8543,1988.91955,1809.69875,1254.2283,6773.60555,160.92265
30243,0,2817.60165,746.8597,1968.2652,1829.6958,1254.70215,6665.4693,161.0306
30234,4,2644.6846,879.99145,2327.4756,1700.5392,1229.1869,7110.84515,165.0367
30234,3,2711.0179,831.83905,2203.99455,1765.15075,1244.54675,6977.92665,161.744
30234,2,2741.79045,801.5717,2120.37625,1771.67945,1259.44055,6877.822,161.20975
30234,1,2765.1864,773.9232,2026.51405,1774.71145,1256.9032,6810.9099,161.21195
30234,0,2790.35065,743.13285,1931.60655,1791.06465,1254.33595,6785.46835,160.7726
30231,4,2822.76035,756.38595,1938.49105,1834.99475,1268.50675,6688.78605,159.7247
30231,3,2823.8695,744.914,1897.20765,1841.3689,1258.67695,6674.87935,159.92925
30231,2,2834.02465,729.12255,1843.2137,1837.39325,1255.6216,6657.1978,159.8107
30231,1,2836.9104,709.2557,1824.06215,1846.7493,1258.9874,6654.0904,159.71165
30231,0,2840.84785,696.58015,1814.49675,1850.9399,1262.77505,6650.76075,159.52125
30228,4,2703.90555,873.5794,2290.0441,1773.6152,1245.9826,7036.90855,165.4859
30228,3,2730.43125,827.90385,2155.2631,1757.8697,1247.78365,6933.4865,162.33185
30228,2,2737.02665,793.0923,2032.08895,1742.24245,1243.9206,6865.8979,161.80835
30228,1,2761.7544,781.2302,2000.9136,1758.3814,1246.3715,6824.11695,161.8967
30228,0,2798.07405,754.70555,1918.72375,1810.86875,1246.26035,6770.08865,161.673
30222,4,2720.4647,903.2264,2217.08005,1765.02005,1245.40855,6938.45805,160.87265
30222,3,2734.8763,865.2397,2122.55415,1764.31525,1249.3885,6900.612,158.98485
30222,2,2748.928,831.2557,2049.54905,1754.68215,1247.96975,6809.55805,158.62425
30222,1,2756.27485,813.9445,2006.3022,1767.75135,1253.3385,6798.2565,158.594
30222,0,2778.7004,774.90705,1966.87155,1777.54525,1261.97075,6767.33235,158.58165
30208,4,2741.1805,831.97025,2253.77145,1812.14865,1269.22655,7005.37995,153.6155
30208,3,2759.28605,810.02555,2178.3556,1805.07,1273.76595,6931.95725,153.3146
